Date,Price,Open,High,Low,Volume,
19-Mar-10,286.38,275.45,287.25,275.45,8.35M,
22-Mar-10,290.47,282.34,293.63,281.88,7.28M,
23-Mar-10,282.48,291.25,294.74,280.55,6.12M,
25-Mar-10,288.68,284.64,290.14,278.21,11.17M,
26-Mar-10,284.77,289.09,290.05,280.04,7.83M,
29-Mar-10,286.66,285.55,289.13,284.82,3.05M,
30-Mar-10,285.42,286.01,290.14,284.41,3.63M,
31-Mar-10,286.98,283.44,293.54,281.88,7.39M,
1-Apr-10,277.29,287.02,290.6,275.96,14.15M,
5-Apr-10,290.19,281.88,292.12,277.75,10.54M,
6-Apr-10,290.56,291.52,292.72,286.29,4.05M,
7-Apr-10,294.18,291.06,299.14,288.03,5.66M,
8-Apr-10,287.3,292.9,295.19,284.64,6.75M,
9-Apr-10,282.71,286.47,290.6,281.88,6.36M,
12-Apr-10,282.98,280.5,286.38,280.5,5.78M,
13-Apr-10,281.88,281.88,286.47,281.1,3.33M,
15-Apr-10,279.31,282.8,285.51,278.07,4.84M,
16-Apr-10,279.86,278.67,281.56,277.01,4.08M,
19-Apr-10,280.87,315.58,315.58,273.85,4.72M,
20-Apr-10,279.59,283.72,283.72,277.75,3.69M,
21-Apr-10,280.69,280.96,282.98,278.67,5.52M,
22-Apr-10,278.3,280.04,280.04,276.83,4.13M,
23-Apr-10,273.8,278.58,279.95,272.93,15.63M,
26-Apr-10,273.07,275.55,279.03,271.78,4.68M,
27-Apr-10,273.89,273.62,276.83,272.15,3.37M,
28-Apr-10,269.76,273.57,275.09,268.11,6.59M,
29-Apr-10,272.1,269.94,274.08,268.2,5.71M,
30-Apr-10,274.12,274.54,277.66,271.28,7.95M,
3-May-10,272.7,273.62,275.36,271.05,3.26M,
4-May-10,265.35,274.54,274.54,264.57,4.65M,
5-May-10,272.06,263.7,275.27,260.03,9.69M,
6-May-10,268.06,271.69,272.7,266.55,5.58M,
7-May-10,263.98,264.44,266.18,261.86,3.33M,
10-May-10,270.31,268.11,273.62,263.29,3.71M,
11-May-10,261.41,270.4,270.4,260.85,5.16M,
12-May-10,239.87,260.76,261.22,238.59,28.77M,
13-May-10,237.26,240.1,249.74,233.68,29.92M,
14-May-10,242.9,234.59,245.84,233.72,14.67M,
17-May-10,244.83,238.73,245.61,237.03,5.44M,
18-May-10,246.03,245.15,249.56,242.72,5.89M,
19-May-10,238.45,244.69,245.15,236.98,5.15M,
20-May-10,238.96,238.73,243.82,237.62,4.98M,
21-May-10,244.42,237.81,245.34,231.38,3.69M,
24-May-10,244.28,246.12,249.15,241.76,5.39M,
25-May-10,242.95,243.87,248.28,240.61,5.18M,
26-May-10,242.08,245.15,247.54,238.73,4.23M,
27-May-10,239.32,241.57,243.32,236.52,8.03M,
28-May-10,239.37,242.4,244.05,236.94,5.68M,
31-May-10,241.39,239.64,242.81,238.73,3.84M,
1-Jun-10,235.97,241.57,242.4,234.14,5.35M,
2-Jun-10,248.23,235.97,250.16,233.54,10.60M,
3-Jun-10,251.08,250.11,254.34,249.19,6.77M,
4-Jun-10,253.69,249.74,255.62,245.61,4.88M,
7-Jun-10,246.44,244.24,250.94,244.24,4.54M,
8-Jun-10,237.21,246.99,248.96,236.2,5.12M,
9-Jun-10,249.79,239.42,252.41,237.81,13.79M,
10-Jun-10,261.86,252.5,263.43,248.92,12.66M,
11-Jun-10,251.12,268.11,268.11,249.52,10.90M,
14-Jun-10,247.08,253.46,255.07,243.5,9.32M,
15-Jun-10,247.5,246.07,250.16,243.36,6.76M,
16-Jun-10,244.37,250.66,250.66,242.86,6.07M,
17-Jun-10,245.25,244.33,247.45,241.85,5.35M,
18-Jun-10,243.27,244.47,247.91,242.4,5.92M,
21-Jun-10,243.18,244.24,246.07,242.72,6.81M,
22-Jun-10,240.56,243.32,245.43,240.1,4.92M,
23-Jun-10,242.45,240.56,244.14,238.86,4.30M,
24-Jun-10,241.71,241.57,244.24,240.75,8.13M,
25-Jun-10,241.53,241.39,244.14,240.65,5.81M,
28-Jun-10,243.68,242.4,244.92,242.26,5.39M,
29-Jun-10,244.05,244.24,245.15,242.03,3.51M,
30-Jun-10,241.3,242.45,243.78,239.23,6.88M,
1-Jul-10,243.36,241.48,244.47,239.74,8.13M,
2-Jul-10,243.04,243.78,244.1,241.57,2.41M,
5-Jul-10,245.57,243.68,246.03,241.62,3.72M,
6-Jul-10,249.33,246.07,250.02,245.15,11.31M,
7-Jul-10,253.56,248.83,256.54,248.83,10.58M,
8-Jul-10,257.96,256.4,259.39,254.66,6.09M,
9-Jul-10,283.4,258.93,285.09,258.93,51.26M,
12-Jul-10,280.69,283.17,287.11,279.45,15.90M,
13-Jul-10,275.32,279.95,281.56,273.34,10.50M,
14-Jul-10,276.92,278.21,282.62,274.26,11.42M,
15-Jul-10,273.62,278.21,279.59,272.06,4.04M,
16-Jul-10,274.03,269.03,275.45,269.03,3.33M,
19-Jul-10,273.16,271.78,277.84,270.59,5.03M,
20-Jul-10,273.3,275.32,276.14,271.32,2.55M,
21-Jul-10,270.86,274.21,274.54,270.04,2.35M,
22-Jul-10,277.38,270.22,278.21,268.11,3.83M,
23-Jul-10,288.12,279.54,290.6,277.29,11.22M,
26-Jul-10,294.18,288.31,295.52,284.31,10.21M,
27-Jul-10,296.25,295.84,297.86,291.2,7.25M,
28-Jul-10,295.65,297.03,297.03,292.99,2.76M,
29-Jul-10,290.97,294.74,295.56,289.69,3.28M,
30-Jul-10,281.7,289.23,293.73,280.14,8.35M,
2-Aug-10,292.03,282.8,293.82,282.8,8.90M,
3-Aug-10,301.58,293.63,302.82,291.38,9.65M,
4-Aug-10,296.71,302.08,303,295.24,4.22M,
5-Aug-10,298.04,297.03,302.08,296.89,4.84M,
6-Aug-10,296.94,297.49,300.11,294.05,2.47M,
9-Aug-10,301.53,295.61,302.82,292.16,6.48M,
10-Aug-10,298.87,302.08,302.63,297.03,4.51M,
11-Aug-10,294.41,294.92,308.28,289.96,12.28M,
12-Aug-10,290.97,291.29,296.57,289.46,5.71M,
13-Aug-10,291.02,291.98,296.48,289.23,3.67M,
16-Aug-10,292.67,291.98,294.87,287.11,3.04M,
17-Aug-10,290.24,291.52,294.74,288.58,4.26M,
18-Aug-10,289.41,291.25,293.17,286.7,4.02M,
19-Aug-10,288.95,290.19,291.84,287.67,3.42M,
20-Aug-10,284.91,286.47,288.12,282.89,2.75M,
23-Aug-10,291.38,286.47,294,285.19,4.23M,
24-Aug-10,296.76,291.8,298.78,290.93,6.84M,
25-Aug-10,291.02,295.47,297.99,288.31,4.60M,
26-Aug-10,295.24,291.98,297.4,288.91,5.15M,
27-Aug-10,290.24,294.74,297.95,289.23,4.46M,
30-Aug-10,296.39,293.73,299.65,293.04,4.50M,
31-Aug-10,300.57,296.57,301.44,289.46,6.19M,
1-Sep-10,310.02,302.08,312,301.9,8.63M,
2-Sep-10,306.76,312.09,313.19,305.85,3.73M,
3-Sep-10,311.49,307.77,313.47,307.59,3.83M,
6-Sep-10,315.3,312.18,316.54,310.34,4.45M,
7-Sep-10,315.44,317.6,318.88,313.19,4.22M,
8-Sep-10,323.2,313.1,324.76,310.34,6.29M,
9-Sep-10,321.45,325.04,328.66,319.25,5.96M,
13-Sep-10,320.26,325.4,325.91,318.75,5.59M,
14-Sep-10,327.28,322.42,330.09,316.86,6.79M,
15-Sep-10,327.06,325.04,331.46,321.45,5.10M,
16-Sep-10,319.11,326.05,330.54,317.32,7.01M,
17-Sep-10,329.49,320.54,330.54,320.54,8.99M,
20-Sep-10,336.01,329.63,342.48,329.63,10.43M,
21-Sep-10,335.64,336.15,340.51,333.34,6.43M,
22-Sep-10,333.07,339.59,344.32,329.35,5.18M,
23-Sep-10,326.41,334.31,335.04,325.13,2.70M,
24-Sep-10,338.03,326.05,339.13,324.16,8.92M,
27-Sep-10,342.62,339.82,345.6,335.36,7.07M,
28-Sep-10,342.71,340.69,346.11,339.73,4.00M,
29-Sep-10,333.67,344.32,345.88,332.38,3.43M,
30-Sep-10,336.33,328.98,339.73,328.34,8.14M,
1-Oct-10,335.23,339.82,339.82,334.26,3.96M,
4-Oct-10,330.41,336.93,338.53,327.01,4.33M,
5-Oct-10,324.71,330.41,336.97,322.05,5.58M,
6-Oct-10,323.29,326.87,329.95,321.82,3.85M,
7-Oct-10,325.82,325.68,331,324.48,3.56M,
8-Oct-10,324.03,327.74,330.45,321.04,2.54M,
11-Oct-10,314.8,325.13,326.78,313.01,6.65M,
12-Oct-10,311.31,314.02,317.23,309.98,5.09M,
13-Oct-10,319.16,311.72,320.08,308.97,8.94M,
14-Oct-10,316.82,320.67,323.2,314.43,4.00M,
15-Oct-10,306.35,318.42,319.11,303.27,6.09M,
18-Oct-10,300.47,307.59,307.59,297.03,7.70M,
19-Oct-10,300.43,302.22,308.05,296.57,5.90M,
20-Oct-10,294.97,298.41,302.72,292.72,6.00M,
21-Oct-10,309.52,298.13,310.9,296.98,5.22M,
22-Oct-10,306.17,311.17,313.83,304.33,3.60M,
25-Oct-10,309.61,307.82,313.56,306.72,4.94M,
26-Oct-10,301.9,311.26,312.09,301.3,2.55M,
27-Oct-10,295.61,301.16,302.08,291.98,4.76M,
28-Oct-10,303.6,298.32,308.97,297.72,12.16M,
29-Oct-10,299,301.85,304.56,294.14,3.03M,
1-Nov-10,307.87,302.08,308.46,301.44,3.45M,
2-Nov-10,302.31,307.87,308.42,300.93,3.28M,
3-Nov-10,301.53,303.92,306.4,300.29,2.14M,
4-Nov-10,299.46,303.18,304.65,298.64,3.12M,
5-Nov-10,302.54,303,303.92,301.67,610.35K,
8-Nov-10,301.21,303.92,307.31,300.7,5.94M,
9-Nov-10,307.18,303.46,308.05,302.36,6.82M,
10-Nov-10,300.29,307.59,317.32,298.91,11.13M,
11-Nov-10,290.83,298.82,300.01,290.14,7.70M,
12-Nov-10,280.55,289.23,290.14,278.58,15.43M,
15-Nov-10,284.31,282.02,286.15,280.27,10.78M,
16-Nov-10,287.8,287.34,293.63,285.55,9.67M,
18-Nov-10,298.36,293.82,301.02,288.54,10.22M,
19-Nov-10,301.58,299.33,313.79,299.28,17.27M,
22-Nov-10,309.38,306.81,312.09,306.67,6.16M,
