Date,Price,Open,High,Low,Volume,
11-Dec-09,340.84,341.34,344.84,337.89,2.69M,
14-Dec-09,340.35,338.37,343.66,338.3,3.01M,
15-Dec-09,338.35,341.75,343.68,336.54,2.09M,
16-Dec-09,344.24,338.71,346.46,335.48,3.57M,
17-Dec-09,348.87,346.58,351.41,345.13,3.78M,
18-Dec-09,351.17,348.87,353.1,347.33,2.80M,
21-Dec-09,354.33,352.42,361.54,350.68,9.33M,
22-Dec-09,349.5,357.2,358.41,347.16,3.19M,
23-Dec-09,360.36,351.62,361.78,350.22,4.47M,
24-Dec-09,361.69,362.03,365.4,357.71,3.06M,
29-Dec-09,357.87,362.03,362.89,355.58,2.26M,
30-Dec-09,358.53,358.16,361.42,345.25,1.47M,
31-Dec-09,362.15,360.22,364.44,359.03,2.85M,
4-Jan-10,362.82,364.34,366.32,361.57,1.96M,
5-Jan-10,362.92,364.44,366.64,360.36,2.01M,
6-Jan-10,354.71,362.92,363.09,353.82,3.35M,
7-Jan-10,344.84,355.03,356.91,343.2,6.47M,
8-Jan-10,337.79,345.61,346.82,336.2,6.05M,
11-Jan-10,344.75,339.82,347.59,338.08,4.32M,
12-Jan-10,362.05,353.34,363.96,350.92,9.03M,
13-Jan-10,380.63,359.61,384.42,359.44,10.91M,
14-Jan-10,376.43,385.41,385.41,371.37,10.33M,
15-Jan-10,382.01,384.23,385.97,372.77,7.95M,
18-Jan-10,387.22,386.16,400.16,382.78,7.26M,
19-Jan-10,376.84,387.22,387.22,375.86,5.15M,
20-Jan-10,376.22,382.4,382.4,372.11,4.35M,
21-Jan-10,371.99,372.77,382.28,370.67,5.09M,
22-Jan-10,365.81,367.34,369.27,359.47,7.57M,
25-Jan-10,365.02,365.65,369.51,357.75,3.01M,
27-Jan-10,358.79,362.03,366.71,357.27,4.84M,
28-Jan-10,358.04,361.78,365.86,351.26,6.54M,
29-Jan-10,355.36,354.3,357.1,343.76,5.47M,
1-Feb-10,360.17,354.47,368.2,347.54,3.38M,
2-Feb-10,356.43,364.44,368.13,354.79,4.74M,
3-Feb-10,363.45,359.13,365.36,355.03,2.98M,
4-Feb-10,356.57,363.45,363.91,353.58,2.72M,
5-Feb-10,349.23,354.79,354.79,345.9,4.61M,
6-Feb-10,352.23,351.41,353.58,348.1,158.97K,
8-Feb-10,349.55,351.89,354.66,341.82,4.17M,
9-Feb-10,354.86,349.96,358.14,348.05,3.01M,
10-Feb-10,353.48,357.15,358.98,351.45,2.34M,
11-Feb-10,358.5,356.21,361.04,354.79,2.41M,
15-Feb-10,360.17,362.03,362.03,356.5,1.96M,
16-Feb-10,365.96,360.7,369.24,358.26,1.66M,
17-Feb-10,366.2,369.22,370.69,363.26,2.53M,
18-Feb-10,366.27,366.85,370.21,364.68,1.81M,
19-Feb-10,362.29,364.39,366.61,360,2.22M,
22-Feb-10,365.53,365.4,368.64,363.86,2.14M,
23-Feb-10,367.87,366.37,369.27,362.63,1.85M,
24-Feb-10,369.44,364.92,372.02,363.04,4.08M,
25-Feb-10,369.87,371.58,371.58,367.46,2.67M,
26-Feb-10,367.72,370.28,375.81,360.17,3.02M,
2-Mar-10,368.4,367.82,371.2,364.44,4.05M,
3-Mar-10,371.08,371.2,373.61,368.86,2.75M,
4-Mar-10,368.74,370.71,371.68,365.4,2.05M,
5-Mar-10,368.11,369.27,370.21,366.93,1.29M,
8-Mar-10,368.16,370.52,371.68,367,3.02M,
9-Mar-10,371.05,368.3,375.78,368.3,3.46M,
10-Mar-10,376.53,368.64,378.65,366.85,4.59M,
11-Mar-10,382.11,376.53,383.7,372.62,3.21M,
12-Mar-10,384.69,386.16,386.16,382.3,2.51M,
15-Mar-10,394.85,384.69,395.81,381.89,6.05M,
16-Mar-10,400.16,396.54,401.58,393.79,3.09M,
17-Mar-10,405.81,402.57,408.32,400.64,4.17M,
18-Mar-10,398.64,407.88,407.88,396.06,3.72M,
19-Mar-10,396.25,388.7,402.79,388.7,4.72M,
22-Mar-10,399.48,393.35,402.48,389.13,3.31M,
23-Mar-10,399.99,400.64,402.09,396.83,1.69M,
25-Mar-10,400.55,397.79,403.92,394.85,5.52M,
26-Mar-10,398.25,400.64,403.54,396.93,2.00M,
29-Mar-10,391.93,397.75,400.3,390.29,3.44M,
30-Mar-10,386.16,390.31,393.93,384.79,3.10M,
31-Mar-10,376.82,386.16,389.66,375.2,7.08M,
1-Apr-10,389.93,379.57,390.89,377.52,5.78M,
