Date,Price,Open,High,Low,Volume,
16-Mar-10,180.06,180.1,180.59,176.01,10.44M,
17-Mar-10,180.37,180.06,182.07,179.41,4.79M,
18-Mar-10,179.69,180.84,180.84,178.65,3.50M,
19-Mar-10,181.58,181.08,182.07,179.37,6.34M,
22-Mar-10,183.3,179.8,185.09,179.4,15.31M,
23-Mar-10,187.98,183.09,188.58,183.09,10.15M,
25-Mar-10,192.19,187.58,192.57,186.6,23.30M,
26-Mar-10,194.71,192.67,196.12,190.89,11.55M,
29-Mar-10,196.07,162.52,198.56,162.52,13.23M,
30-Mar-10,190.26,196.06,196.55,189.72,9.37M,
31-Mar-10,192.92,189.58,193.86,189.3,6.83M,
1-Apr-10,193.49,194.57,194.57,192.18,7.41M,
5-Apr-10,194.42,195.44,195.52,192.01,7.12M,
6-Apr-10,192.86,194.57,194.57,192.11,4.42M,
7-Apr-10,192.75,193.57,194.36,192.17,5.38M,
8-Apr-10,189.86,192.56,192.56,188.96,6.24M,
9-Apr-10,194.5,188.63,195.27,188.63,6.21M,
12-Apr-10,194.99,193.44,196.35,193.44,4.57M,
13-Apr-10,194.74,194.57,195.85,192.67,6.34M,
15-Apr-10,195.27,195.07,197.05,193.99,9.55M,
16-Apr-10,195.99,194.07,197,192.17,5.23M,
19-Apr-10,192.98,194.57,195.44,192.17,6.12M,
20-Apr-10,194.02,192.47,195.26,192.47,5.44M,
21-Apr-10,193.67,194.47,195.56,193.07,3.94M,
22-Apr-10,192.99,193.45,196.56,190.38,6.90M,
23-Apr-10,194.75,193.07,195.27,192.44,5.32M,
26-Apr-10,198.52,195.34,199.25,195.34,7.90M,
27-Apr-10,197.52,198.46,199.16,196.34,4.48M,
28-Apr-10,196.38,195.37,198.23,195.37,5.71M,
29-Apr-10,198.13,196.75,199.06,194.21,9.40M,
30-Apr-10,199.6,199.36,200.55,197.86,7.11M,
3-May-10,196.54,198.06,198.06,195.77,5.01M,
4-May-10,193.27,198.04,198.04,192.79,4.59M,
5-May-10,191.21,192.77,192.94,187.59,8.01M,
6-May-10,189.13,190.08,191.17,187.28,5.26M,
7-May-10,184.39,186.68,187.08,183.19,9.79M,
10-May-10,192.99,185.91,193.37,182.59,6.43M,
11-May-10,194.4,193.37,195.07,190.9,6.96M,
12-May-10,197.05,194.47,197.66,194.47,6.87M,
13-May-10,196.1,197.68,199.06,194.59,6.37M,
14-May-10,194.74,195.96,196.86,193.79,4.70M,
17-May-10,192.46,193.77,194.25,191.02,6.60M,
18-May-10,189.16,191.37,192.07,188.6,6.12M,
19-May-10,186.44,187.48,188.38,183.75,9.09M,
20-May-10,184.68,186.98,187.22,183.22,3.39M,
21-May-10,182.25,181.6,184.59,179.71,5.50M,
24-May-10,182.05,183.11,186.34,180.7,4.81M,
25-May-10,179.97,180.78,181.6,178.1,5.53M,
26-May-10,182.37,180.88,184.91,180.83,7.00M,
27-May-10,189.24,181.1,190.28,180.7,11.31M,
28-May-10,189.26,189.24,190.97,188.11,5.88M,
31-May-10,188.43,189.18,189.44,186.09,4.38M,
1-Jun-10,185.1,188.55,188.58,183.39,5.68M,
2-Jun-10,184.89,184.39,185.86,182.39,9.45M,
3-Jun-10,190.14,186,190.58,186,6.80M,
4-Jun-10,188.15,190.18,190.56,187.59,5.09M,
7-Jun-10,187.25,186.29,189.06,180.43,9.62M,
8-Jun-10,185.86,187.58,189.28,184.89,5.67M,
