Date,Price,Open,High,Low,Volume,
21-Apr-10,38.84,37.86,39.13,37.11,732.41K,
22-Apr-10,39.15,38.86,39.32,37.99,524.51K,
23-Apr-10,39.47,39.25,39.74,38.49,208.74K,
26-Apr-10,39.69,39.64,40.22,38.98,196.68K,
27-Apr-10,40.76,39.87,41.19,39.29,362.92K,
28-Apr-10,40.86,40.32,41.53,39.74,565.20K,
29-Apr-10,41.35,39.84,41.49,39.84,304.34K,
30-Apr-10,41.66,41.87,43.33,40.82,348.43K,
3-May-10,41.37,41.66,42.56,38.46,856.96K,
4-May-10,41.16,41.88,42.35,40.9,226.52K,
5-May-10,42.98,40.32,47.63,39.93,4.71M,
6-May-10,41.98,43.04,43.45,41.62,650.83K,
7-May-10,41.33,39.83,41.72,38.96,273.76K,
10-May-10,42.35,40.33,44.19,40.33,921.41K,
11-May-10,41.71,42.99,43.67,41.11,911.89K,
12-May-10,42.54,42.26,43.53,41.98,667.39K,
13-May-10,46.21,42.74,47.21,42.26,5.05M,
14-May-10,47.82,46.83,49.07,45.77,4.61M,
17-May-10,47.99,46.86,49.55,46.15,1.31M,
18-May-10,46.93,48.58,49.07,46.64,462.06K,
19-May-10,46.04,46.93,46.93,44.39,2.17M,
20-May-10,45.88,46.15,47.12,44.79,347.72K,
21-May-10,46.13,45.65,46.25,44.45,3.96M,
24-May-10,43.9,45.33,46.34,42.8,203.70K,
25-May-10,42.1,42.85,43.43,40.83,209.33K,
26-May-10,43.8,41.68,44.35,41.68,331.40K,
27-May-10,44.82,44.4,45.08,42.99,138.64K,
28-May-10,44.98,45.66,45.95,43.54,92.96K,
31-May-10,44.34,44.8,44.97,43.25,122.14K,
1-Jun-10,45.65,45.18,46.07,44.6,235.43K,
2-Jun-10,45.72,45.18,46.15,45.18,152.18K,
3-Jun-10,45.34,45.86,46.15,44.7,165.74K,
4-Jun-10,46.14,45.39,46.43,44.7,398.29K,
7-Jun-10,44.75,47.63,47.63,44.69,103.44K,
8-Jun-10,44.46,44.74,46.14,44.21,118.31K,
