Date,Price,Open,High,Low,Volume,
9/3/2010,306.03,310.6,312.47,304.33,18.17M,
9/6/2010,309.48,306.3,314.2,306,32.20M,
9/7/2010,309.27,314,314,308,13.31M,
9/8/2010,310.89,310,312.37,307.5,13.96M,
9/9/2010,309.88,311.5,312.9,308.57,9.45M,
9/10/2010,314.87,311.58,315.89,309.82,19.80M,
9/13/2010,313.94,315.8,316.5,312.62,13.75M,
9/14/2010,314.14,313.51,316,312.33,10.80M,
9/15/2010,318.06,314.5,319.99,314.5,12.32M,
9/16/2010,319.07,317.9,321,316.33,14.60M,
9/17/2010,319.57,319,322.5,318.62,14.84M,
9/20/2010,324.05,319.9,327.47,317.5,30.81M,
9/21/2010,327.21,323.94,328.8,322.1,16.45M,
9/22/2010,325.96,327.5,330,324.52,12.10M,
9/23/2010,324.8,325.5,327.51,323.72,9.62M,
9/27/2010,323.33,325.5,327.79,322.45,7.87M,
9/28/2010,321.99,323.6,324.69,320.8,8.53M,
9/29/2010,324.74,321.8,326.79,321.5,9.43M,
9/30/2010,326.5,325.8,327.35,324.51,6.56M,
10/1/2010,323.37,325.5,326.58,320.16,7.55M,
10/4/2010,330.56,324,331.5,322.3,15.43M,
10/5/2010,326.14,331.5,332.49,324.82,6.70M,
10/6/2010,316.56,328.1,328.1,315.02,14.20M,
10/7/2010,316.77,318.5,320.94,313.29,17.30M,
10/8/2010,311.66,318.48,320.4,310.57,11.81M,
10/11/2010,309.44,310.5,313.39,307.6,12.89M,
10/12/2010,319.51,310.8,320.94,310.61,12.95M,
10/13/2010,320.62,320,322.2,317.1,12.03M,
10/14/2010,323.92,320.9,325.24,320.8,9.43M,
10/15/2010,318.08,323.4,323.4,317.4,14.04M,
10/18/2010,318.79,317.94,321.38,315.67,8.41M,
10/19/2010,318.83,319.8,323.6,316.51,19.71M,
10/20/2010,315.06,318.02,318.83,311.81,9.74M,
10/21/2010,319.85,319.5,321.8,316.82,8.78M,
10/22/2010,320.19,319.9,324,317.67,12.95M,
10/25/2010,327.26,321.5,328.6,321.11,13.39M,
10/26/2010,343.35,329.8,344.9,328.62,19.97M,
10/27/2010,349,345.9,350,345.13,4.13M,
10/28/2010,342.51,350.5,351.5,341.32,17.53M,
10/29/2010,327.25,333,334.8,326.11,39.87M,
11/1/2010,321.46,327.1,329.19,320.9,23.51M,
11/2/2010,317.6,322.2,325.4,316.61,23.16M,
11/3/2010,302.68,317.02,317.5,300.2,27.25M,
11/4/2010,316.35,303.2,317.47,301,38.06M,
11/5/2010,308.06,317.19,318.8,306.14,31.88M,
11/8/2010,306.5,310.8,311.1,296.5,43.44M,
11/9/2010,299.1,306.8,306.8,297.5,22.10M,
11/10/2010,303.99,300.12,305,298.06,22.72M,
11/11/2010,295.34,301.4,301.4,287.04,44.97M,
11/12/2010,285.1,295.56,297.61,281.43,34.67M,
11/15/2010,282.19,287.1,288.4,277.5,46.88M,
11/16/2010,286.27,283.11,290.97,279.18,40.67M,
11/17/2010,287.98,287.21,290.11,284.1,18.55M,
11/18/2010,299.22,287.24,299.99,285.52,31.77M,
11/19/2010,310.01,299.9,312.35,297.5,28.78M,
11/22/2010,309.92,312.36,317.36,308.7,20.13M,
11/23/2010,307.07,309.3,310.5,304.8,16.72M,
11/24/2010,295.24,307.97,309,293.5,31.66M,
11/25/2010,286.45,295.3,295.5,285,38.87M,
